%
% SMC-23ST (34.258000 N -77.919900 E)
%
% SMC-23ST Air pressure (mbar) @ 0 m (height)
% SMC-23ST Air temperature (deg C) @ 0 m (height)
% SMC-23ST Salinity (ppt) @ 0 m (depth)
%
Time (utc),SMC-23ST Air pressure (mbar),SMC-23ST Air pressure (mbar) quality,SMC-23ST Air temperature (deg C),SMC-23ST Air temperature (deg C) quality,SMC-23ST Salinity (ppt),SMC-23ST Salinity (ppt) quality
2024-10-01 11:00,1015.46,not evaluated,23.52,not evaluated,0.11,not evaluated
2024-10-01 11:30,1015.60,not evaluated,23.53,not evaluated,0.11,not evaluated
2024-10-01 12:00,1015.81,not evaluated,23.67,not evaluated,0.11,not evaluated
2024-10-01 12:30,1015.98,not evaluated,24.02,not evaluated,0.11,not evaluated
2024-10-01 13:00,1016.12,not evaluated,24.66,not evaluated,0.10,not evaluated
2024-10-01 13:30,1016.21,not evaluated,25.29,not evaluated,0.10,not evaluated
2024-10-01 14:00,1016.34,not evaluated,25.95,not evaluated,0.09,not evaluated
2024-10-01 14:30,1016.34,not evaluated,26.40,not evaluated,0.08,not evaluated
2024-10-01 15:00,1016.18,not evaluated,26.73,not evaluated,0.07,not evaluated
2024-10-01 15:30,1016.14,not evaluated,26.98,not evaluated,0.07,not evaluated
2024-10-01 16:00,1016.14,not evaluated,27.41,not evaluated,0.08,not evaluated
2024-10-01 16:30,1015.59,not evaluated,27.59,not evaluated,0.09,not evaluated
2024-10-01 17:00,1015.54,not evaluated,27.89,not evaluated,0.10,not evaluated
2024-10-01 17:30,1015.28,not evaluated,27.83,not evaluated,0.11,not evaluated
2024-10-01 18:00,1015.03,not evaluated,27.74,not evaluated,0.11,not evaluated
2024-10-01 18:30,1014.54,not evaluated,27.89,not evaluated,0.11,not evaluated
2024-10-01 19:00,1014.42,not evaluated,27.98,not evaluated,0.11,not evaluated
2024-10-01 19:30,1014.11,not evaluated,27.61,not evaluated,0.10,not evaluated
2024-10-01 20:00,1014.04,not evaluated,27.45,not evaluated,0.10,not evaluated
2024-10-01 20:30,1013.93,not evaluated,27.38,not evaluated,0.10,not evaluated
2024-10-01 21:00,1013.83,not evaluated,26.99,not evaluated,0.10,not evaluated
2024-10-01 21:30,1014.26,not evaluated,26.61,not evaluated,0.10,not evaluated
2024-10-01 22:00,1014.22,not evaluated,26.12,not evaluated,0.10,not evaluated
2024-10-01 22:30,1014.30,not evaluated,25.80,not evaluated,0.11,not evaluated
2024-10-01 23:00,1014.60,not evaluated,25.48,not evaluated,0.11,not evaluated
2024-10-01 23:30,1014.45,not evaluated,25.22,not evaluated,0.11,not evaluated
2024-10-02 00:00,1014.71,not evaluated,24.98,not evaluated,0.11,not evaluated
2024-10-02 00:30,1014.81,not evaluated,24.80,not evaluated,0.11,not evaluated
2024-10-02 01:00,1015.00,not evaluated,24.65,not evaluated,0.10,not evaluated
2024-10-02 01:30,1015.28,not evaluated,24.42,not evaluated,0.10,not evaluated
2024-10-02 02:00,1015.34,not evaluated,24.26,not evaluated,0.09,not evaluated
2024-10-02 02:30,1015.33,not evaluated,23.98,not evaluated,0.08,not evaluated
2024-10-02 03:00,1015.30,not evaluated,23.82,not evaluated,0.08,not evaluated
2024-10-02 03:30,1015.47,not evaluated,23.54,not evaluated,0.08,not evaluated
2024-10-02 04:00,1015.58,not evaluated,23.36,not evaluated,0.09,not evaluated
2024-10-02 04:30,1015.73,not evaluated,23.25,not evaluated,0.10,not evaluated
2024-10-02 05:00,1015.68,not evaluated,23.16,not evaluated,0.10,not evaluated
2024-10-02 05:30,1015.89,not evaluated,23.01,not evaluated,0.11,not evaluated
2024-10-02 06:00,1015.77,not evaluated,23.26,not evaluated,0.11,not evaluated
2024-10-02 06:30,1015.48,not evaluated,23.03,not evaluated,0.11,not evaluated
2024-10-02 07:00,1015.11,not evaluated,23.20,not evaluated,0.11,not evaluated
2024-10-02 07:30,1014.97,not evaluated,22.93,not evaluated,0.10,not evaluated
2024-10-02 08:00,1014.78,not evaluated,23.26,not evaluated,0.10,not evaluated
2024-10-02 08:30,1014.89,not evaluated,23.55,not evaluated,0.10,not evaluated
2024-10-02 09:00,1014.86,not evaluated,23.62,not evaluated,0.10,not evaluated
2024-10-02 09:30,1015.06,not evaluated,23.66,not evaluated,0.10,not evaluated
2024-10-02 10:00,1015.55,not evaluated,23.62,not evaluated,0.10,not evaluated
2024-10-02 10:30,1015.88,not evaluated,23.40,not evaluated,0.10,not evaluated
2024-10-02 11:00,1015.97,not evaluated,23.45,not evaluated,0.11,not evaluated
2024-10-02 11:30,1016.27,not evaluated,23.40,not evaluated,0.11,not evaluated
2024-10-02 12:00,1016.46,not evaluated,23.36,not evaluated,0.12,not evaluated
2024-10-02 12:30,1016.62,not evaluated,23.46,not evaluated,0.11,not evaluated
2024-10-02 13:00,1017.05,not evaluated,23.45,not evaluated,0.11,not evaluated
2024-10-02 13:30,1017.32,not evaluated,23.46,not evaluated,0.10,not evaluated
2024-10-02 14:00,1017.75,not evaluated,23.62,not evaluated,0.10,not evaluated
2024-10-02 14:30,1018.12,not evaluated,23.70,not evaluated,0.08,not evaluated
2024-10-02 15:00,1018.13,not evaluated,23.52,not evaluated,0.07,not evaluated
2024-10-02 15:30,1018.04,not evaluated,23.73,not evaluated,0.07,not evaluated
2024-10-02 16:00,1018.13,not evaluated,23.91,not evaluated,0.07,not evaluated
2024-10-02 16:30,1018.01,not evaluated,24.33,not evaluated,0.08,not evaluated
2024-10-02 17:00,1017.80,not evaluated,24.84,not evaluated,0.09,not evaluated
2024-10-02 17:30,1017.48,not evaluated,25.12,not evaluated,0.10,not evaluated
2024-10-02 18:00,1017.34,not evaluated,25.30,not evaluated,0.10,not evaluated
2024-10-02 18:30,1017.04,not evaluated,25.40,not evaluated,0.11,not evaluated
2024-10-02 19:00,1016.90,not evaluated,25.52,not evaluated,0.11,not evaluated
2024-10-02 19:30,1016.76,not evaluated,25.63,not evaluated,0.11,not evaluated
2024-10-02 20:00,1016.75,not evaluated,25.46,not evaluated,0.11,not evaluated
2024-10-02 20:30,1016.77,not evaluated,25.51,not evaluated,0.10,not evaluated
2024-10-02 21:00,1016.78,not evaluated,25.64,not evaluated,0.10,not evaluated
2024-10-02 21:30,1016.78,not evaluated,25.51,not evaluated,0.10,not evaluated
2024-10-02 22:00,1016.93,not evaluated,26.96,not evaluated,0.10,not evaluated
2024-10-02 22:30,1017.32,not evaluated,30.77,not evaluated,0.10,not evaluated
2024-10-02 23:00,1017.46,not evaluated,28.21,not evaluated,0.11,not evaluated
2024-10-02 23:30,1017.42,not evaluated,25.57,not evaluated,0.11,not evaluated
2024-10-03 00:00,1017.74,not evaluated,24.11,not evaluated,0.11,not evaluated
2024-10-03 00:30,1018.17,not evaluated,24.55,not evaluated,0.11,not evaluated
2024-10-03 01:00,1018.55,not evaluated,24.20,not evaluated,0.11,not evaluated
2024-10-03 01:30,1018.87,not evaluated,24.24,not evaluated,0.10,not evaluated
2024-10-03 02:00,1018.96,not evaluated,24.14,not evaluated,0.09,not evaluated
2024-10-03 02:30,1019.10,not evaluated,23.58,not evaluated,0.08,not evaluated
2024-10-03 03:00,1019.30,not evaluated,23.88,not evaluated,0.07,not evaluated
2024-10-03 03:30,1019.43,not evaluated,23.80,not evaluated,0.08,not evaluated
2024-10-03 04:00,1019.42,not evaluated,23.65,not evaluated,0.08,not evaluated
2024-10-03 04:30,1019.52,not evaluated,23.62,not evaluated,0.08,not evaluated
2024-10-03 05:00,1019.47,not evaluated,22.88,not evaluated,0.09,not evaluated
2024-10-03 05:30,1019.51,not evaluated,22.92,not evaluated,0.09,not evaluated
2024-10-03 06:00,1019.48,not evaluated,23.23,not evaluated,0.10,not evaluated
2024-10-03 06:30,1019.46,not evaluated,22.95,not evaluated,0.11,not evaluated
2024-10-03 07:00,1019.54,not evaluated,22.52,not evaluated,0.11,not evaluated
2024-10-03 07:30,1019.69,not evaluated,22.90,not evaluated,0.11,not evaluated
2024-10-03 08:00,1019.76,not evaluated,22.84,not evaluated,0.11,not evaluated
2024-10-03 08:30,1019.88,not evaluated,22.88,not evaluated,0.11,not evaluated
2024-10-03 09:00,1020.01,not evaluated,22.77,not evaluated,0.10,not evaluated
2024-10-03 09:30,1020.20,not evaluated,22.55,not evaluated,0.11,not evaluated
2024-10-03 10:00,1020.43,not evaluated,22.42,not evaluated,0.10,not evaluated
2024-10-03 10:30,1020.82,not evaluated,22.32,not evaluated,0.10,not evaluated
2024-10-03 11:00,1021.16,not evaluated,22.32,not evaluated,0.11,not evaluated
2024-10-03 11:30,1021.66,not evaluated,22.25,not evaluated,0.11,not evaluated
2024-10-03 12:00,1022.02,not evaluated,22.35,not evaluated,0.11,not evaluated
2024-10-03 12:30,1022.34,not evaluated,22.51,not evaluated,0.11,not evaluated
2024-10-03 13:00,1022.66,not evaluated,22.87,not evaluated,0.11,not evaluated
2024-10-03 13:30,1022.98,not evaluated,23.03,not evaluated,0.10,not evaluated
2024-10-03 14:00,1023.03,not evaluated,23.54,not evaluated,0.10,not evaluated
2024-10-03 14:30,1022.74,not evaluated,23.97,not evaluated,0.09,not evaluated
2024-10-03 15:00,1022.94,not evaluated,24.31,not evaluated,0.08,not evaluated
2024-10-03 15:30,1022.96,not evaluated,24.69,not evaluated,0.07,not evaluated
2024-10-03 16:00,1022.90,not evaluated,24.85,not evaluated,0.07,not evaluated
2024-10-03 16:30,1022.73,not evaluated,25.07,not evaluated,0.06,not evaluated
2024-10-03 17:00,1022.63,not evaluated,25.17,not evaluated,0.07,not evaluated
2024-10-03 17:30,1022.53,not evaluated,25.58,not evaluated,0.08,not evaluated
2024-10-03 18:00,1022.53,not evaluated,25.63,not evaluated,0.09,not evaluated
2024-10-03 18:30,1022.50,not evaluated,25.88,not evaluated,0.10,not evaluated
2024-10-03 19:00,1022.25,not evaluated,25.82,not evaluated,0.10,not evaluated
2024-10-03 19:30,1022.34,not evaluated,25.92,not evaluated,0.11,not evaluated
2024-10-03 20:00,1022.28,not evaluated,25.93,not evaluated,0.11,not evaluated
2024-10-03 20:30,1022.33,not evaluated,25.99,not evaluated,0.11,not evaluated
2024-10-03 21:00,1022.44,not evaluated,25.92,not evaluated,0.11,not evaluated
2024-10-03 21:30,1022.78,not evaluated,25.74,not evaluated,0.10,not evaluated
2024-10-03 22:00,1023.12,not evaluated,28.21,not evaluated,0.10,not evaluated
2024-10-03 22:30,1023.38,not evaluated,30.46,not evaluated,0.10,not evaluated
2024-10-03 23:00,1023.18,not evaluated,27.22,not evaluated,0.11,not evaluated
2024-10-03 23:30,1023.16,not evaluated,25.39,not evaluated,0.11,not evaluated
2024-10-04 00:00,1023.12,not evaluated,24.84,not evaluated,0.11,not evaluated
2024-10-04 00:30,1023.23,not evaluated,24.47,not evaluated,0.11,not evaluated
2024-10-04 01:00,1023.46,not evaluated,23.41,not evaluated,0.11,not evaluated
2024-10-04 01:30,1023.62,not evaluated,23.59,not evaluated,0.11,not evaluated
2024-10-04 02:00,1023.92,not evaluated,23.53,not evaluated,0.10,not evaluated
2024-10-04 02:30,1024.05,not evaluated,23.42,not evaluated,0.10,not evaluated
2024-10-04 03:00,1024.11,not evaluated,23.43,not evaluated,0.09,not evaluated
2024-10-04 03:30,1024.27,not evaluated,23.41,not evaluated,0.08,not evaluated
2024-10-04 04:00,1024.32,not evaluated,23.24,not evaluated,0.07,not evaluated
2024-10-04 04:30,1024.33,not evaluated,23.06,not evaluated,0.07,not evaluated
2024-10-04 05:00,1024.50,not evaluated,22.99,not evaluated,0.08,not evaluated
2024-10-04 05:30,1024.51,not evaluated,22.88,not evaluated,0.09,not evaluated
2024-10-04 06:00,1024.25,not evaluated,22.62,not evaluated,0.09,not evaluated
2024-10-04 06:30,1023.90,not evaluated,22.31,not evaluated,0.10,not evaluated
2024-10-04 07:00,1023.53,not evaluated,22.36,not evaluated,0.10,not evaluated
2024-10-04 07:30,1023.61,not evaluated,22.34,not evaluated,0.11,not evaluated
2024-10-04 08:00,1023.47,not evaluated,22.20,not evaluated,0.11,not evaluated
2024-10-04 08:30,1023.79,not evaluated,22.37,not evaluated,0.11,not evaluated
2024-10-04 09:00,1024.07,not evaluated,22.36,not evaluated,0.10,not evaluated
2024-10-04 09:30,1024.20,not evaluated,22.14,not evaluated,0.10,not evaluated
2024-10-04 10:00,1024.29,not evaluated,22.18,not evaluated,0.10,not evaluated
2024-10-04 10:30,1024.53,not evaluated,22.23,not evaluated,0.10,not evaluated
2024-10-04 11:00,1024.84,not evaluated,22.14,not evaluated,0.10,not evaluated
2024-10-04 11:30,1025.29,not evaluated,22.19,not evaluated,0.11,not evaluated
2024-10-04 12:00,1025.41,not evaluated,22.39,not evaluated,0.11,not evaluated
2024-10-04 12:30,1025.50,not evaluated,22.43,not evaluated,0.11,not evaluated
2024-10-04 13:00,1025.69,not evaluated,22.50,not evaluated,0.11,not evaluated
2024-10-04 13:30,1025.58,not evaluated,22.79,not evaluated,0.11,not evaluated
2024-10-04 14:00,1025.58,not evaluated,23.58,not evaluated,0.10,not evaluated
2024-10-04 14:30,1025.54,not evaluated,24.11,not evaluated,0.10,not evaluated
2024-10-04 15:00,1025.47,not evaluated,24.74,not evaluated,0.09,not evaluated
2024-10-04 15:30,1025.41,not evaluated,24.99,not evaluated,0.08,not evaluated
2024-10-04 16:00,1025.32,not evaluated,25.25,not evaluated,0.07,not evaluated
2024-10-04 16:30,1025.38,not evaluated,25.48,not evaluated,0.07,not evaluated
2024-10-04 17:00,1025.27,not evaluated,25.46,not evaluated,0.07,not evaluated
2024-10-04 17:30,1024.93,not evaluated,25.50,not evaluated,0.07,not evaluated
2024-10-04 18:00,1024.48,not evaluated,25.65,not evaluated,0.08,not evaluated
2024-10-04 18:30,1024.42,not evaluated,25.95,not evaluated,0.09,not evaluated
2024-10-04 19:00,1024.31,not evaluated,25.86,not evaluated,0.10,not evaluated
2024-10-04 19:30,1024.22,not evaluated,25.90,not evaluated,0.10,not evaluated
2024-10-04 20:00,1023.99,not evaluated,25.73,not evaluated,0.10,not evaluated
2024-10-04 20:30,1023.95,not evaluated,25.39,not evaluated,0.11,not evaluated
2024-10-04 21:00,1023.91,not evaluated,25.14,not evaluated,0.11,not evaluated
2024-10-04 21:30,1023.97,not evaluated,24.90,not evaluated,0.11,not evaluated
2024-10-04 22:00,1024.01,not evaluated,24.74,not evaluated,0.10,not evaluated
2024-10-04 22:30,1024.08,not evaluated,24.59,not evaluated,0.10,not evaluated
2024-10-04 23:00,1024.14,not evaluated,24.46,not evaluated,0.10,not evaluated
2024-10-04 23:30,1024.15,not evaluated,24.30,not evaluated,0.10,not evaluated
2024-10-05 00:00,1024.31,not evaluated,24.17,not evaluated,0.10,not evaluated
2024-10-05 00:30,1024.33,not evaluated,24.12,not evaluated,0.11,not evaluated
2024-10-05 01:00,1024.49,not evaluated,24.11,not evaluated,0.11,not evaluated
2024-10-05 01:30,1024.56,not evaluated,24.11,not evaluated,0.11,not evaluated
2024-10-05 02:00,1024.53,not evaluated,24.04,not evaluated,0.11,not evaluated
2024-10-05 02:30,1024.39,not evaluated,23.70,not evaluated,0.10,not evaluated
2024-10-05 03:00,1024.20,not evaluated,23.80,not evaluated,0.10,not evaluated
2024-10-05 03:30,1024.33,not evaluated,23.86,not evaluated,0.10,not evaluated
2024-10-05 04:00,1024.10,not evaluated,23.70,not evaluated,0.10,not evaluated
2024-10-05 04:30,1023.81,not evaluated,23.44,not evaluated,0.08,not evaluated
2024-10-05 05:00,1023.59,not evaluated,23.27,not evaluated,0.08,not evaluated
2024-10-05 05:30,1023.66,not evaluated,23.39,not evaluated,0.09,not evaluated
2024-10-05 06:00,1023.55,not evaluated,23.41,not evaluated,0.10,not evaluated
2024-10-05 06:30,1022.85,not evaluated,23.28,not evaluated,0.10,not evaluated
2024-10-05 07:00,1022.52,not evaluated,23.23,not evaluated,0.10,not evaluated
2024-10-05 07:30,1022.67,not evaluated,23.20,not evaluated,0.11,not evaluated
2024-10-05 08:00,1022.82,not evaluated,22.99,not evaluated,0.11,not evaluated
2024-10-05 08:30,1022.58,not evaluated,23.11,not evaluated,0.11,not evaluated
2024-10-05 09:00,1022.74,not evaluated,22.93,not evaluated,0.11,not evaluated
2024-10-05 09:30,1022.80,not evaluated,22.87,not evaluated,0.11,not evaluated
2024-10-05 10:00,1023.00,not evaluated,22.82,not evaluated,0.10,not evaluated
2024-10-05 10:30,1023.15,not evaluated,22.76,not evaluated,0.10,not evaluated
2024-10-05 11:00,1023.32,not evaluated,22.23,not evaluated,0.10,not evaluated
2024-10-05 11:30,1023.33,not evaluated,22.17,not evaluated,0.11,not evaluated
2024-10-05 12:00,1023.37,not evaluated,22.50,not evaluated,0.11,not evaluated
2024-10-05 12:30,1023.59,not evaluated,22.91,not evaluated,0.11,not evaluated
2024-10-05 13:00,1023.81,not evaluated,23.08,not evaluated,0.11,not evaluated
2024-10-05 13:30,1023.84,not evaluated,23.37,not evaluated,0.11,not evaluated
2024-10-05 14:00,1023.84,not evaluated,23.72,not evaluated,0.11,not evaluated
2024-10-05 14:30,1023.74,not evaluated,24.29,not evaluated,0.11,not evaluated
2024-10-05 15:00,1023.78,not evaluated,24.85,not evaluated,0.10,not evaluated
2024-10-05 15:30,1023.79,not evaluated,25.34,not evaluated,0.10,not evaluated
2024-10-05 16:00,1023.81,not evaluated,25.38,not evaluated,0.09,not evaluated
2024-10-05 16:30,1023.55,not evaluated,25.39,not evaluated,0.08,not evaluated
2024-10-05 17:00,1023.34,not evaluated,25.49,not evaluated,0.07,not evaluated
2024-10-05 17:30,1023.36,not evaluated,25.53,not evaluated,0.07,not evaluated
2024-10-05 18:00,1022.98,not evaluated,25.37,not evaluated,0.07,not evaluated
2024-10-05 18:30,1023.05,not evaluated,25.44,not evaluated,0.08,not evaluated
2024-10-05 19:00,1022.76,not evaluated,25.34,not evaluated,0.09,not evaluated
2024-10-05 19:30,1022.48,not evaluated,25.42,not evaluated,0.10,not evaluated
2024-10-05 20:00,1022.47,not evaluated,25.51,not evaluated,0.10,not evaluated
2024-10-05 20:30,1022.65,not evaluated,25.60,not evaluated,0.11,not evaluated
2024-10-05 21:00,1022.26,not evaluated,25.67,not evaluated,0.11,not evaluated
2024-10-05 21:30,1022.28,not evaluated,25.74,not evaluated,0.11,not evaluated
2024-10-05 22:00,1022.52,not evaluated,27.71,not evaluated,0.11,not evaluated
2024-10-05 22:30,1022.58,not evaluated,29.71,not evaluated,0.11,not evaluated
2024-10-05 23:00,1022.37,not evaluated,26.32,not evaluated,0.10,not evaluated
2024-10-05 23:30,1022.46,not evaluated,24.91,not evaluated,0.10,not evaluated
2024-10-06 00:00,1022.50,not evaluated,24.00,not evaluated,0.11,not evaluated
2024-10-06 00:30,1022.53,not evaluated,23.57,not evaluated,0.11,not evaluated
2024-10-06 01:00,1022.68,not evaluated,23.65,not evaluated,0.12,not evaluated
2024-10-06 01:30,1022.85,not evaluated,22.97,not evaluated,0.11,not evaluated
2024-10-06 02:00,1022.79,not evaluated,22.68,not evaluated,0.11,not evaluated
2024-10-06 02:30,1022.94,not evaluated,22.99,not evaluated,0.11,not evaluated
2024-10-06 03:00,1022.88,not evaluated,23.11,not evaluated,0.11,not evaluated
2024-10-06 03:30,1022.93,not evaluated,23.13,not evaluated,0.10,not evaluated
2024-10-06 04:00,1022.90,not evaluated,23.09,not evaluated,0.10,not evaluated
2024-10-06 04:30,1022.80,not evaluated,23.11,not evaluated,0.10,not evaluated
2024-10-06 05:00,1022.96,not evaluated,23.07,not evaluated,0.09,not evaluated
2024-10-06 05:30,1022.90,not evaluated,23.08,not evaluated,0.09,not evaluated
2024-10-06 06:00,1022.81,not evaluated,22.76,not evaluated,0.10,not evaluated
2024-10-06 06:30,1022.54,not evaluated,22.63,not evaluated,0.10,not evaluated
2024-10-06 07:00,1022.21,not evaluated,22.61,not evaluated,0.11,not evaluated
2024-10-06 07:30,1022.01,not evaluated,22.40,not evaluated,0.11,not evaluated
2024-10-06 08:00,1022.13,not evaluated,22.24,not evaluated,0.11,not evaluated
2024-10-06 08:30,1022.16,not evaluated,22.41,not evaluated,0.11,not evaluated
2024-10-06 09:00,1022.03,not evaluated,22.24,not evaluated,0.11,not evaluated
2024-10-06 09:30,1022.00,not evaluated,22.12,not evaluated,0.11,not evaluated
2024-10-06 10:00,1021.96,not evaluated,22.08,not evaluated,0.11,not evaluated
2024-10-06 10:30,1022.17,not evaluated,22.07,not evaluated,0.11,not evaluated
2024-10-06 11:00,1022.38,not evaluated,21.60,not evaluated,0.10,not evaluated
2024-10-06 11:30,1022.61,not evaluated,21.72,not evaluated,0.11,not evaluated
2024-10-06 12:00,1022.89,not evaluated,21.76,not evaluated,0.11,not evaluated
2024-10-06 12:30,1022.66,not evaluated,21.90,not evaluated,0.11,not evaluated
2024-10-06 13:00,1023.07,not evaluated,22.04,not evaluated,0.11,not evaluated
2024-10-06 13:30,1023.39,not evaluated,22.28,not evaluated,0.11,not evaluated
2024-10-06 14:00,1023.68,not evaluated,22.65,not evaluated,0.11,not evaluated
2024-10-06 14:30,1023.24,not evaluated,22.84,not evaluated,0.11,not evaluated
2024-10-06 15:00,1023.21,not evaluated,23.10,not evaluated,0.11,not evaluated
2024-10-06 15:30,1022.96,not evaluated,23.60,not evaluated,0.10,not evaluated
